@relation toclassify

@attribute classPol {0,4}
@attribute text String

@data
0,'  well idk if u noticed but he isn\'t lying the reason is because he has 100k subs Leave him alone and stop the drama bro '
0,'  the one that has settings for pro guitar and keys STRLAUGH ha '
0,' Disappointed Melisandre hasn\'t resurrected Jon Snow  still hoping though GoTAtlantic'
0,'  Oh one of the worst ever feelings '
0,'  I look dead '
0,' I am done with today '
0,'  what instrument is it '
0,' white people IF I\'M NOT ALLOWED TO DO AND SAY EVERY SINGLE THING THAT BELONGS TO YOUR CULTURE IT\'S RACIST '
0,' Thinking of having a little birthday MTG stream later tonight I\'d play some Standard but I\'m missing Avacyns for CoCo '
0,'  it\'s so bittersweet '
0,'  Joko I\'m so sorry  I wish I could share my health with you Hopefully it will get better D'
0,'  Skeptic  No  I & all people I know didn\'t choose the supervisor I applied for the 3rd-party funded project'
0,'  thanks  it was just a lot 2 wake up to yknow ahh '
0,'  So sorry I missed it parents association duties clashed with tonight  MayoDay MayoHour'
0,' The Rocket is out  '
0,' Steph '
0,' I hate coming to the dentist man '
0,' I miss Bering and Wells so much '
0,' aw i guess I got an ugly face  gonna go kill my self'
0,' Ronnie is out '
0,' Lol when I had a turtle but nvm  '
0,' i wanna be a real housewife of cheshire lol '
0,'   so sad it\'s heartbreaking '
0,'  I don\'t receive an email  '
0,' Lol it\'s already gone njena  '
0,' Snooker withour Ronnie is like tennis without Roger  makes me saad'
0,'  stop Who is then '
0,'   B16 but I didn\'t say anything bad about u '
0,' i left to get a gatorade and got so lost in this stupid desert man i wanna go home '
0,' everyone\'s making me so sad '
0,' why do i look like a linebacker  '
0,' Wish I could score tix for the upcoming con '
0,' i need mito  '
0,' I wanna be her when I grow up  '
0,'  right I\'m still not well '
0,'  Thank you but no it is not looking good for her '
0,' When the Gods created Steph Curry I really wish they would have made his bones not made of glass '
0,'  3 Days Left Bro  Good luck'
0,'   thats so sad man'
0,'   advertising porn more shaving/waxing patriarchy surgeons selling a barbie/pre-pubescent aesthetic '
0,'  bre not at all  get well soon honey ?'
0,' Got denied from Harvard '
0,' i miss debby so much '
0,' Fuck me in the goat ass I come back from eating to a chat from  thats I couldn\'t join damn could have 1v1 '
0,'  I do I really do I just suck  I\'ve been super down lately and don\'t even have a keyboard for my computer '
0,' I dont want to go back homee '
0,'  no evicted '
0,'  2016 and you still don\'t like Kehlani smh '
0,'  man Niggas want houses and babies and marriage and I just want Chick Fil a '
0,' I have my student loan and can\'t party '
0,'  RGD  no sorry It take me like 1 or 2 hour to color '
0,' I love my life  if I lived like some of y\'all I would be upset to'
0,' Wow terrible chat service when trying to sign up for account with  badservice She wouldn\'t honor what she offered wow '
0,'  calm down Matthew no swearing plz Turn it off watch Tottenham highlights instead & cry '
0,'  e I love you  ????'
0,'  no moscow either '
0,' My everything is about mcfly right now  '
0,' My ANC cap is still at the penthouse out at the Radisson  hacked'
0,' I can\'t see all of my notifications for some reason  don\'t think I\'m ignoring you'
0,'  I\'M SO CONFUSED ARE THEY NOT DOING RADIO SHOWS ANYMORE '
0,'  same the storyline for Maddie right now is making me start to dislike the character which is sad '
0,' Tweetdeck is being so slow for me tonight '
0,'  Thanks  maybe I will be leas careless and dumb tomorrow'
0,'  Is really frustrating that your HBO Go app doesn\'t work in Latam '
0,' Someone seriously go to prom with me '
0,'  oh darn that\'s an awful time for europeans  I might stick around otherwise recordings '
0,' I want some wings '
0,'  I wanna go so bad  lol'
0,' I missed out on 3 months of Ipsy because I forgot to change my address So disappointed '
0,'  let it out girl  we built sandcastles'
0,' Guess Adam is on this wk since in collage wish I knew if Chelsea was going to be on Miss her  Chadam YR   CBS'
0,'  hush I looked at it quickly and was to excited to realize what I was typing '
0,'  I think I need to listen to it a couple more times first it\'s not like their old music I\'m a little underwhelmed '
0,' p3 hurts my head forreals '
0,' Sullivan kiesett '
0,' she just told me her friend can\'t buy it '
0,'  I\'m still sad about it bye '
0,'  So true It all just leaves a bitter taste in your mouth now '
0,' My internet is so slow today '
0,'  grooten I was looking at a TDOS sample a few weeks ago '
0,' When you walk in your Momie and papos house and Gino gordos is there'
0,' Oh no stellar  savestellar'
0,' I truely work so hard in school and try but I still don\'t get good grades  I don\'t get it'
0,' my friend is having a potluck party but i can\'t go since i\'m on break'
0,' another month without John '
0,'  always the way '
0,' also don\'t want to look attention seeking or whateva  '
0,'  its not on apple music '
0,' I\'m so so so sad that Internet takeover is over '
0,'  I\'ll check it out thanks I\'ve been looking at ng2 for a few weeks now and I like it Seems to have a lot of stuff to cover '
0,'  as opposed to what those terms should be referring truly to '
0,'   I love u I hope u feel better'
0,' This past week has been a wreck & it\'s not getting any better  '
0,' my leggings tan is back and better than ever unfortunately '
0,'  I have skin like a small child it\'s so sensitive '
0,'  Omega where have the streams been '
0,' I so want to go see  live but the chances are looking so low and probably won\'t change '
0,'  feel better Toni '
0,' I\'m going to miss Savvy so much next year '
0,'  Voted baseball without knowing Golf was an option '
0,'  ANYWAYSS reply to me text '
0,'  it\'s bad '
0,'  I miss you too love '
0,' Gah Another bout of throwing up Feel like my guts are being turned inside out '
0,'  This literally happens all the time and every time I try to tell her eggs aren\'t dairy and she still '
0,'   just have to be patient I guess '
0,' Vote for Clexa guys We are losing atm  https //t co/hL2kMmdfdD '
0,'  I can\'t believe your in our state Michigan but I also can\'t believe that I don\'t have the money to see you '
0,'  Yep over 20 of them And nothing '
0,'  No bad thing Wish I had the motivation and inspiration '
0,'  I NEED MORE PEOPLE TO ANSWER THIS PLEASSEE '
0,'  aww Shane '
0,'  green don\'t think you know the song '
0,' How come I can\'t find any mongolian bbq bowls here in NYC  '
0,' i wanna go to twitchcon '
0,'   aw me too '
0,' 10/10 bet mcfly come to GLA when I\'m on holiday in June '
0,'   dont bruh me '
0,' There seem to be worries Stellar might have to disband for money reasons They have some of the best music in kpop '
0,'  completely Devo\'d by that '
0,'  I miss u '
0,'  i agree so bad gaahh '
0,'   4Niqab  deathAK   sisi   Shame I was having fun with him '
0,' you made me cry big boss & dr kang fy '
0,' I have no school today and yet I missed Connors tweet noo '
0,'  you\'re the cutest person i\'ve ever met '
0,'  From what I can tell the loader doesnt work on Apple Macs  Try visiting the forum Someone will reply… '
0,'  ddelusionall didn\'t u buy the one in white but yellow is so good too my fave D but I look pale in yellow '
0,'   I thought you were suggesting sex then '
0,' i miss baking '
0,'  sougo oh im sorry  that pigeon looked rly cute indeed i hope more cute pigeons fly your way cuz u deserve them'
0,'  same '
0,' he\'s an angel  '
0,' I\'m debating re-upping my L4 mission runner for shits and giggles Does this make me a bad person tweetfleet  I\'ll still come on fleets'
0,' This is so ugly  '
0,'  Fernandez miss you '
0,'  lol allow the process '
0,'  oh schade '
0,'  noo  how do you know'
0,' one by one they\'re leaving us all  Rest In Peace '
0,' I\'m bored and hungry '
0,'  I wanna hug you  '
0,'   It really angers me when things like that happen to me and other people '
0,' I Want To Die In Your Arms '
0,'  that\'s hard to stomach '
0,' You\'re the cutest though '
0,' I miss you '
0,'  I MISS THEM SO MUCH I WATCH THE LONDON VIDEOS EVERYDAY THERE NEVER GOING TO COME TO DUBAI  I WISH I COULD REPLAY THAT NIGHT'
0,'   bro mines 2 years away '
0,' Really want to go to the college fair today '
0,' I didn\'t find  &  '
0,'  i hope that\'s not the case i think you\'re really cool  sends hugs'
0,'  happens to the best of us '
0,'  no way those were not enchiladas being made this mornin they were just soft tacos with sauce poured over them '
0,'  ok give me her babies pls bc '
0,'  yeah you\'re right  i wouldn\'t eat it all the time but i always want it really late for some reason'
0,' I want to go home '
0,' Look at the poor sheep floating  '
0,' I\'m gonna delete my Twitter  '
0,' And letting us know only two months prior That\'s not fair I would love to go but that\'s a little short notice '
0,' imagine all the over weight people he had to carry daily poor baby  '
0,' I think our chances of claiming the title have been destroyed '
0,'    Can someone please get back to me on this will be the last time i ask '
0,' My a/c sounds like it\'s about to go out '
0,' Der Abschied  | Disnect 16 |  via '
0,' I had become rather attached though so I kind of miss little buffy '
0,'  they shouldve dropped it the friday before STB such a big live performance gives it the best charts '
0,'  So many people want to see \"Mahone\" back and ya\'ll ignoring this fact  say YES or NO but PLEASE SAY YES D'
0,' i remember in like 6th grade i stared listening to the ramones and my friend thought they sucked i was mad > '
0,' \"daddy im pregnant \" /u exclaim/ \"BITCH WHAT\" /jinnie spits water out/ \"r u mad daddy  \" /u cry/ \"a bit \" '
0,' Yammy was so high I had too learn my lesson '
0,' can\'t believe it\'s the last one  TTFNDanAndPhil'
0,' the next episode looks meh  '
0,' wanna go out on bank hol so bad why am I bein good '
0,' Rocket '
0,'   So young too'
0,'  s66  oh come on i love Gilbert & both of u look so cute together '
0,'   WOAHH that was so uncalled for Both Aaron&Iggy have talent+there\'s no need to bash each others idols '
0,'  fck dats too big for me too '
0,' why is my baby crying   '
0,'  I ALREADY FOLLOW YOUU SO YOU KIND OF have to follow backk  DON\'T BARGAIN WITH YOUR OWN KID'
0,' So close Ronnie '
0,' R I P momo   '
0,'  omg NO you DESERVE TO GO SO MUCH '
0,' none of my favs are noticing me '
0,' why do Spurs do this to me i need to focus on my alevels ffs  ah well we carry on 3 more games coys'
0,' praying my aunt gets better '
0,' COLBY He\'s been here over a year  Colby knows commands and is housebroken Please help him find his '
0,' Always rinkokikuchi  ghostintheshell '
0,'  so sad tho '
0,' My lincoln '
0,' my babies '
0,' Ronnie goes Well played Barry Hawkins    '
0,'  Agree > '
0,'  Oh I did hit it pretty hard  Understanding how you must be feeling X'
0,'  Hope tomorrow is better '
0,' all denise wanted to do was get her girl an orange soda because it was her favorite & she loved her '
0,' Damn Well played Barry Unlucky Ronnie to go in-off '
0,'  good times '
0,' It\'s stupid hot outside '
0,' I just wanted u to help me '
0,'  same '
0,'  not best at all '
0,'  im sick '
0,' i\'m gonna miss it sm '
0,' Schade  147sf'
0,' Why does derrek have school man '
0,' Roses really smell like poop '
0,'  NO OMG MY POOR PRECIOUS CHILD '
0,'  I don\'t have any gear '
0,'   Can someone please get back to me on this will be the last time i ask '
0,' I still haven\'t seen that bean in Chicago anytime I\'m there '
0,' Poor dog '
0,'  i miss u so much more  i actually have to go rn but i will miss u so much i love u '
0,'  thanks it was amazing I am going to miss it though '
0,' Nah Spurs you guys upset me tonight You basically gave it to Leicester Poor Im crying I am '
0,' My bf is working and Yesenia is about to go in too '
0,'    aww thanks nice lady yeah amazing day Bit sore today though '
0,'  Cookie i\'ll miss you while you\'re gone you\'re the only one i talk to marking my calendar for your return '
0,'  lol you lot bottled it Chan '
